,rec_id,date,ppe,qty
1310,rec72,2020-04-03 07:36:00+00:00,gowns,500.0
1315,rec73,2020-04-03 07:38:00+00:00,faceShields,40.0
1316,rec73,2020-04-03 07:38:00+00:00,thermometers,10.0
1323,rec73,2020-04-03 07:38:00+00:00,nitrileGloves,180.0
1326,rec73,2020-04-03 07:38:00+00:00,handSanitizer,50.0
1327,rec73,2020-04-03 07:38:00+00:00,respirators,180.0
1328,rec73,2020-04-03 07:38:00+00:00,gowns,50.0
1330,rec73,2020-04-03 07:38:00+00:00,disinfectingWipes,50.0
1333,rec74,2020-04-03 07:40:00+00:00,faceShields,40.0
1334,rec74,2020-04-03 07:40:00+00:00,thermometers,10.0
1338,rec74,2020-04-03 07:40:00+00:00,disposableBooties,60.0
1340,rec74,2020-04-03 07:40:00+00:00,handmadeMasks,20.0
1341,rec74,2020-04-03 07:40:00+00:00,nitrileGloves,200.0
1344,rec74,2020-04-03 07:40:00+00:00,handSanitizer,40.0
1345,rec74,2020-04-03 07:40:00+00:00,respirators,40.0
1346,rec74,2020-04-03 07:40:00+00:00,gowns,60.0
1348,rec74,2020-04-03 07:40:00+00:00,disinfectingWipes,10.0
1351,rec75,2020-04-03 07:41:00+00:00,faceShields,20.0
1359,rec75,2020-04-03 07:41:00+00:00,nitrileGloves,100.0
1362,rec75,2020-04-03 07:41:00+00:00,handSanitizer,20.0
1363,rec75,2020-04-03 07:41:00+00:00,respirators,20.0
1364,rec75,2020-04-03 07:41:00+00:00,gowns,20.0
1366,rec75,2020-04-03 07:41:00+00:00,disinfectingWipes,300.0
1373,rec76,2020-04-03 07:41:00+00:00,surgicalMasks,300.0
1377,rec76,2020-04-03 07:41:00+00:00,nitrileGloves,1000.0
1384,rec76,2020-04-03 07:41:00+00:00,disinfectingWipes,200.0
1388,rec77,2020-04-03 07:43:00+00:00,thermometers,10.0
1394,rec77,2020-04-03 07:43:00+00:00,handmadeMasks,100.0
1398,rec77,2020-04-03 07:43:00+00:00,handSanitizer,50.0
1399,rec77,2020-04-03 07:43:00+00:00,respirators,100.0
1405,rec78,2020-04-03 07:44:00+00:00,faceShields,60.0
1416,rec78,2020-04-03 07:44:00+00:00,handSanitizer,80.0
1417,rec78,2020-04-03 07:44:00+00:00,respirators,100.0
1420,rec78,2020-04-03 07:44:00+00:00,disinfectingWipes,10.0
1423,rec79,2020-04-03 07:45:00+00:00,faceShields,4.0
1424,rec79,2020-04-03 07:45:00+00:00,thermometers,2.0
1430,rec79,2020-04-03 07:45:00+00:00,handmadeMasks,30.0
1431,rec79,2020-04-03 07:45:00+00:00,nitrileGloves,100.0
1434,rec79,2020-04-03 07:45:00+00:00,handSanitizer,2.0
1436,rec79,2020-04-03 07:45:00+00:00,gowns,10.0
1438,rec79,2020-04-03 07:45:00+00:00,disinfectingWipes,20.0
1441,rec80,2020-04-03 07:48:00+00:00,faceShields,25.0
1453,rec80,2020-04-03 07:48:00+00:00,respirators,100.0
1454,rec80,2020-04-03 07:48:00+00:00,gowns,100.0
1466,rec81,2020-04-03 07:51:00+00:00,handmadeMasks,100.0
1471,rec81,2020-04-03 07:51:00+00:00,respirators,20.0
1477,rec82,2020-04-03 07:51:00+00:00,faceShields,1000.0
1482,rec82,2020-04-03 07:51:00+00:00,disposableBooties,1000.0
1489,rec82,2020-04-03 07:51:00+00:00,respirators,1000.0
1490,rec82,2020-04-03 07:51:00+00:00,gowns,1000.0
1492,rec82,2020-04-03 07:51:00+00:00,disinfectingWipes,1000.0
1502,rec83,2020-04-03 07:52:00+00:00,handmadeMasks,30.0
1507,rec83,2020-04-03 07:52:00+00:00,respirators,30.0
1508,rec83,2020-04-03 07:52:00+00:00,gowns,20.0
1513,rec84,2020-04-03 07:52:00+00:00,faceShields,500.0
1514,rec84,2020-04-03 07:52:00+00:00,thermometers,15.0
1520,rec84,2020-04-03 07:52:00+00:00,handmadeMasks,50.0
1521,rec84,2020-04-03 07:52:00+00:00,nitrileGloves,500.0
1524,rec84,2020-04-03 07:52:00+00:00,handSanitizer,500.0
1525,rec84,2020-04-03 07:52:00+00:00,respirators,500.0
1526,rec84,2020-04-03 07:52:00+00:00,gowns,500.0
1531,rec85,2020-04-03 07:54:00+00:00,faceShields,60.0
1532,rec85,2020-04-03 07:54:00+00:00,thermometers,30.0
1536,rec85,2020-04-03 07:54:00+00:00,disposableBooties,200.0
1539,rec85,2020-04-03 07:54:00+00:00,nitrileGloves,20.0
1542,rec85,2020-04-03 07:54:00+00:00,handSanitizer,100.0
1543,rec85,2020-04-03 07:54:00+00:00,respirators,250.0
1544,rec85,2020-04-03 07:54:00+00:00,gowns,250.0
1546,rec85,2020-04-03 07:54:00+00:00,disinfectingWipes,100.0
1549,rec86,2020-04-03 07:54:00+00:00,faceShields,200.0
1550,rec86,2020-04-03 07:54:00+00:00,thermometers,10.0
1553,rec86,2020-04-03 07:54:00+00:00,surgicalMasks,400.0
1557,rec86,2020-04-03 07:54:00+00:00,nitrileGloves,100.0
1560,rec86,2020-04-03 07:54:00+00:00,handSanitizer,200.0
1562,rec86,2020-04-03 07:54:00+00:00,gowns,250.0
1564,rec86,2020-04-03 07:54:00+00:00,disinfectingWipes,200.0
1567,rec87,2020-04-03 07:57:00+00:00,faceShields,1000.0
1568,rec87,2020-04-03 07:57:00+00:00,thermometers,15.0
1572,rec87,2020-04-03 07:57:00+00:00,disposableBooties,5000.0
1574,rec87,2020-04-03 07:57:00+00:00,handmadeMasks,50.0
1575,rec87,2020-04-03 07:57:00+00:00,nitrileGloves,5000.0
1578,rec87,2020-04-03 07:57:00+00:00,handSanitizer,100.0
1579,rec87,2020-04-03 07:57:00+00:00,respirators,5000.0
1580,rec87,2020-04-03 07:57:00+00:00,gowns,5000.0
1582,rec87,2020-04-03 07:57:00+00:00,disinfectingWipes,100.0
1585,rec88,2020-04-03 07:59:00+00:00,faceShields,4000.0
1586,rec88,2020-04-03 07:59:00+00:00,thermometers,50.0
1590,rec88,2020-04-03 07:59:00+00:00,disposableBooties,3000.0
1592,rec88,2020-04-03 07:59:00+00:00,handmadeMasks,1000.0
1593,rec88,2020-04-03 07:59:00+00:00,nitrileGloves,250.0
1596,rec88,2020-04-03 07:59:00+00:00,handSanitizer,50.0
1597,rec88,2020-04-03 07:59:00+00:00,respirators,5000.0
1598,rec88,2020-04-03 07:59:00+00:00,gowns,2000.0
1600,rec88,2020-04-03 07:59:00+00:00,disinfectingWipes,100.0
1603,rec89,2020-04-03 08:00:00+00:00,faceShields,5000.0
1611,rec89,2020-04-03 08:00:00+00:00,nitrileGloves,10000.0
1614,rec89,2020-04-03 08:00:00+00:00,handSanitizer,1500.0
1615,rec89,2020-04-03 08:00:00+00:00,respirators,10000.0
1616,rec89,2020-04-03 08:00:00+00:00,gowns,10000.0
1633,rec90,2020-04-03 08:00:00+00:00,respirators,25.0
1650,rec91,2020-04-03 08:00:00+00:00,handSanitizer,8.0
1651,rec91,2020-04-03 08:00:00+00:00,respirators,25.0
1654,rec91,2020-04-03 08:00:00+00:00,disinfectingWipes,10.0
1657,rec92,2020-04-03 08:03:00+00:00,faceShields,50.0
1658,rec92,2020-04-03 08:03:00+00:00,thermometers,4.0
1665,rec92,2020-04-03 08:03:00+00:00,nitrileGloves,2000.0
1668,rec92,2020-04-03 08:03:00+00:00,handSanitizer,50.0
1669,rec92,2020-04-03 08:03:00+00:00,respirators,50.0
1670,rec92,2020-04-03 08:03:00+00:00,gowns,200.0
1672,rec92,2020-04-03 08:03:00+00:00,disinfectingWipes,20.0
1676,rec93,2020-04-03 08:04:00+00:00,thermometers,2.0
1682,rec93,2020-04-03 08:04:00+00:00,handmadeMasks,25.0
1683,rec93,2020-04-03 08:04:00+00:00,nitrileGloves,50.0
1686,rec93,2020-04-03 08:04:00+00:00,handSanitizer,5.0
1687,rec93,2020-04-03 08:04:00+00:00,respirators,25.0
1688,rec93,2020-04-03 08:04:00+00:00,gowns,10.0
1690,rec93,2020-04-03 08:04:00+00:00,disinfectingWipes,10.0
1693,rec94,2020-04-03 08:06:00+00:00,faceShields,30.0
1701,rec94,2020-04-03 08:06:00+00:00,nitrileGloves,1000.0
1704,rec94,2020-04-03 08:06:00+00:00,handSanitizer,10.0
1705,rec94,2020-04-03 08:06:00+00:00,respirators,200.0
1706,rec94,2020-04-03 08:06:00+00:00,gowns,100.0
1708,rec94,2020-04-03 08:06:00+00:00,disinfectingWipes,10.0
1711,rec95,2020-04-03 08:07:00+00:00,faceShields,12.0
1712,rec95,2020-04-03 08:07:00+00:00,thermometers,10.0
1718,rec95,2020-04-03 08:07:00+00:00,handmadeMasks,12.0
1723,rec95,2020-04-03 08:07:00+00:00,respirators,12.0
1726,rec95,2020-04-03 08:07:00+00:00,disinfectingWipes,20.0
1729,rec96,2020-04-03 08:07:00+00:00,faceShields,100.0
1730,rec96,2020-04-03 08:07:00+00:00,thermometers,5.0
1736,rec96,2020-04-03 08:07:00+00:00,handmadeMasks,200.0
1737,rec96,2020-04-03 08:07:00+00:00,nitrileGloves,1000.0
1740,rec96,2020-04-03 08:07:00+00:00,handSanitizer,500.0
1741,rec96,2020-04-03 08:07:00+00:00,respirators,500.0
1742,rec96,2020-04-03 08:07:00+00:00,gowns,1000.0
1744,rec96,2020-04-03 08:07:00+00:00,disinfectingWipes,500.0
1747,rec97,2020-04-03 08:09:00+00:00,faceShields,250.0
1758,rec97,2020-04-03 08:09:00+00:00,handSanitizer,7.0
1759,rec97,2020-04-03 08:09:00+00:00,respirators,500.0
1760,rec97,2020-04-03 08:09:00+00:00,gowns,500.0
1762,rec97,2020-04-03 08:09:00+00:00,disinfectingWipes,10.0
1769,rec98,2020-04-03 08:10:00+00:00,surgicalMasks,50.0
1773,rec98,2020-04-03 08:10:00+00:00,nitrileGloves,5.0
1776,rec98,2020-04-03 08:10:00+00:00,handSanitizer,50.0
1778,rec98,2020-04-03 08:10:00+00:00,gowns,50.0
1783,rec99,2020-04-03 08:11:00+00:00,faceShields,1000.0
1788,rec99,2020-04-03 08:11:00+00:00,disposableBooties,1000.0
1795,rec99,2020-04-03 08:11:00+00:00,respirators,1500.0
1796,rec99,2020-04-03 08:11:00+00:00,gowns,1000.0
1801,rec100,2020-04-03 08:12:00+00:00,faceShields,20.0
1812,rec100,2020-04-03 08:12:00+00:00,handSanitizer,6.0
1813,rec100,2020-04-03 08:12:00+00:00,respirators,20.0
1816,rec100,2020-04-03 08:12:00+00:00,disinfectingWipes,6.0
1819,rec101,2020-04-03 08:12:00+00:00,faceShields,400.0
1820,rec101,2020-04-03 08:12:00+00:00,thermometers,100.0
1824,rec101,2020-04-03 08:12:00+00:00,disposableBooties,25.0
1827,rec101,2020-04-03 08:12:00+00:00,nitrileGloves,700.0
1830,rec101,2020-04-03 08:12:00+00:00,handSanitizer,300.0
1831,rec101,2020-04-03 08:12:00+00:00,respirators,400.0
1832,rec101,2020-04-03 08:12:00+00:00,gowns,500.0
1834,rec101,2020-04-03 08:12:00+00:00,disinfectingWipes,500.0
1842,rec102,2020-04-03 08:13:00+00:00,disposableBooties,40.0
1844,rec102,2020-04-03 08:13:00+00:00,handmadeMasks,20.0
1849,rec102,2020-04-03 08:13:00+00:00,respirators,20.0
1850,rec102,2020-04-03 08:13:00+00:00,gowns,20.0
1852,rec102,2020-04-03 08:13:00+00:00,disinfectingWipes,2.0
1855,rec103,2020-04-03 08:13:00+00:00,faceShields,20.0
1856,rec103,2020-04-03 08:13:00+00:00,thermometers,20.0
1860,rec103,2020-04-03 08:13:00+00:00,disposableBooties,100.0
1862,rec103,2020-04-03 08:13:00+00:00,handmadeMasks,40.0
1863,rec103,2020-04-03 08:13:00+00:00,nitrileGloves,1000.0
1866,rec103,2020-04-03 08:13:00+00:00,handSanitizer,20.0
1867,rec103,2020-04-03 08:13:00+00:00,respirators,200.0
1868,rec103,2020-04-03 08:13:00+00:00,gowns,100.0
1873,rec104,2020-04-03 08:14:00+00:00,faceShields,140.0
1874,rec104,2020-04-03 08:14:00+00:00,thermometers,40.0
1880,rec104,2020-04-03 08:14:00+00:00,handmadeMasks,140.0
1881,rec104,2020-04-03 08:14:00+00:00,nitrileGloves,300.0
1884,rec104,2020-04-03 08:14:00+00:00,handSanitizer,140.0
1885,rec104,2020-04-03 08:14:00+00:00,respirators,140.0
1886,rec104,2020-04-03 08:14:00+00:00,gowns,200.0
1888,rec104,2020-04-03 08:14:00+00:00,disinfectingWipes,200.0
1891,rec105,2020-04-03 08:14:00+00:00,faceShields,10.0
1892,rec105,2020-04-03 08:14:00+00:00,thermometers,24.0
1898,rec105,2020-04-03 08:14:00+00:00,handmadeMasks,30.0
1899,rec105,2020-04-03 08:14:00+00:00,nitrileGloves,200.0
1902,rec105,2020-04-03 08:14:00+00:00,handSanitizer,10.0
1903,rec105,2020-04-03 08:14:00+00:00,respirators,20.0
1904,rec105,2020-04-03 08:14:00+00:00,gowns,10.0
1906,rec105,2020-04-03 08:14:00+00:00,disinfectingWipes,200.0
1913,rec106,2020-04-03 08:16:00+00:00,surgicalMasks,188.0
1927,rec107,2020-04-03 08:16:00+00:00,faceShields,25.0
1938,rec107,2020-04-03 08:16:00+00:00,handSanitizer,8.0
1939,rec107,2020-04-03 08:16:00+00:00,respirators,50.0
1940,rec107,2020-04-03 08:16:00+00:00,gowns,40.0
1942,rec107,2020-04-03 08:16:00+00:00,disinfectingWipes,8.0
1945,rec108,2020-04-03 08:17:00+00:00,faceShields,50.0
1952,rec108,2020-04-03 08:17:00+00:00,handmadeMasks,50.0
1953,rec108,2020-04-03 08:17:00+00:00,nitrileGloves,200.0
1956,rec108,2020-04-03 08:17:00+00:00,handSanitizer,12.0
1957,rec108,2020-04-03 08:17:00+00:00,respirators,50.0
1958,rec108,2020-04-03 08:17:00+00:00,gowns,50.0
1960,rec108,2020-04-03 08:17:00+00:00,disinfectingWipes,12.0
1963,rec109,2020-04-03 08:18:00+00:00,faceShields,20.0
1964,rec109,2020-04-03 08:18:00+00:00,thermometers,300.0
1968,rec109,2020-04-03 08:18:00+00:00,disposableBooties,40.0
1971,rec109,2020-04-03 08:18:00+00:00,nitrileGloves,200.0
1974,rec109,2020-04-03 08:18:00+00:00,handSanitizer,30.0
1975,rec109,2020-04-03 08:18:00+00:00,respirators,10.0
1978,rec109,2020-04-03 08:18:00+00:00,disinfectingWipes,500.0
1981,rec110,2020-04-03 08:20:00+00:00,faceShields,1000.0
1982,rec110,2020-04-03 08:20:00+00:00,thermometers,20.0
1989,rec110,2020-04-03 08:20:00+00:00,nitrileGloves,2000.0
1992,rec110,2020-04-03 08:20:00+00:00,handSanitizer,1000.0
1993,rec110,2020-04-03 08:20:00+00:00,respirators,200.0
1994,rec110,2020-04-03 08:20:00+00:00,gowns,500.0
1996,rec110,2020-04-03 08:20:00+00:00,disinfectingWipes,1000.0
1999,rec111,2020-04-03 08:23:00+00:00,faceShields,20.0
2000,rec111,2020-04-03 08:23:00+00:00,thermometers,12.0
2007,rec111,2020-04-03 08:23:00+00:00,nitrileGloves,100.0
2010,rec111,2020-04-03 08:23:00+00:00,handSanitizer,24.0
2011,rec111,2020-04-03 08:23:00+00:00,respirators,20.0
2012,rec111,2020-04-03 08:23:00+00:00,gowns,200.0
2014,rec111,2020-04-03 08:23:00+00:00,disinfectingWipes,20.0
2017,rec112,2020-04-03 08:23:00+00:00,faceShields,50.0
2029,rec112,2020-04-03 08:23:00+00:00,respirators,30.0
2040,rec113,2020-04-03 08:24:00+00:00,disposableBooties,20.0
2048,rec113,2020-04-03 08:24:00+00:00,gowns,20.0
2053,rec114,2020-04-03 08:24:00+00:00,faceShields,50.0
2054,rec114,2020-04-03 08:24:00+00:00,thermometers,5.0
2060,rec114,2020-04-03 08:24:00+00:00,handmadeMasks,25.0
2061,rec114,2020-04-03 08:24:00+00:00,nitrileGloves,200.0
2065,rec114,2020-04-03 08:24:00+00:00,respirators,50.0
2066,rec114,2020-04-03 08:24:00+00:00,gowns,50.0
2068,rec114,2020-04-03 08:24:00+00:00,disinfectingWipes,20.0
2071,rec115,2020-04-03 08:25:00+00:00,faceShields,25.0
2072,rec115,2020-04-03 08:25:00+00:00,thermometers,5.0
2076,rec115,2020-04-03 08:25:00+00:00,disposableBooties,50.0
2078,rec115,2020-04-03 08:25:00+00:00,handmadeMasks,50.0
2079,rec115,2020-04-03 08:25:00+00:00,nitrileGloves,100.0
2082,rec115,2020-04-03 08:25:00+00:00,handSanitizer,10.0
2083,rec115,2020-04-03 08:25:00+00:00,respirators,200.0
2084,rec115,2020-04-03 08:25:00+00:00,gowns,100.0
2086,rec115,2020-04-03 08:25:00+00:00,disinfectingWipes,10.0
2089,rec116,2020-04-03 08:25:00+00:00,faceShields,140.0
2094,rec116,2020-04-03 08:25:00+00:00,disposableBooties,240.0
2097,rec116,2020-04-03 08:25:00+00:00,nitrileGloves,1000.0
2101,rec116,2020-04-03 08:25:00+00:00,respirators,140.0
2102,rec116,2020-04-03 08:25:00+00:00,gowns,250.0
2107,rec117,2020-04-03 08:25:00+00:00,faceShields,140.0
2112,rec117,2020-04-03 08:25:00+00:00,disposableBooties,240.0
2115,rec117,2020-04-03 08:25:00+00:00,nitrileGloves,1000.0
2118,rec117,2020-04-03 08:25:00+00:00,handSanitizer,20.0
2119,rec117,2020-04-03 08:25:00+00:00,respirators,140.0
2120,rec117,2020-04-03 08:25:00+00:00,gowns,250.0
2122,rec117,2020-04-03 08:25:00+00:00,disinfectingWipes,2000.0
2130,rec118,2020-04-03 08:25:00+00:00,disposableBooties,25.0
2137,rec118,2020-04-03 08:25:00+00:00,respirators,25.0
2143,rec119,2020-04-03 08:26:00+00:00,faceShields,200.0
2148,rec119,2020-04-03 08:26:00+00:00,disposableBooties,200.0
2151,rec119,2020-04-03 08:26:00+00:00,nitrileGloves,2000.0
2154,rec119,2020-04-03 08:26:00+00:00,handSanitizer,200.0
2155,rec119,2020-04-03 08:26:00+00:00,respirators,2000.0
2156,rec119,2020-04-03 08:26:00+00:00,gowns,1000.0
2158,rec119,2020-04-03 08:26:00+00:00,disinfectingWipes,1000.0
2161,rec120,2020-04-03 08:26:00+00:00,faceShields,20.0
2168,rec120,2020-04-03 08:26:00+00:00,handmadeMasks,40.0
2173,rec120,2020-04-03 08:26:00+00:00,respirators,40.0
2174,rec120,2020-04-03 08:26:00+00:00,gowns,40.0
2180,rec121,2020-04-03 08:26:00+00:00,thermometers,5.0
2186,rec121,2020-04-03 08:26:00+00:00,handmadeMasks,20.0
2187,rec121,2020-04-03 08:26:00+00:00,nitrileGloves,500.0
2190,rec121,2020-04-03 08:26:00+00:00,handSanitizer,5.0
2191,rec121,2020-04-03 08:26:00+00:00,respirators,100.0
2209,rec122,2020-04-03 08:26:00+00:00,respirators,7000.0
2215,rec123,2020-04-03 08:28:00+00:00,faceShields,50.0
2220,rec123,2020-04-03 08:28:00+00:00,disposableBooties,100.0
2223,rec123,2020-04-03 08:28:00+00:00,nitrileGloves,1000.0
2226,rec123,2020-04-03 08:28:00+00:00,handSanitizer,5.0
2227,rec123,2020-04-03 08:28:00+00:00,respirators,200.0
2230,rec123,2020-04-03 08:28:00+00:00,disinfectingWipes,5.0
2233,rec124,2020-04-03 08:29:00+00:00,faceShields,80.0
2240,rec124,2020-04-03 08:29:00+00:00,handmadeMasks,160.0
2244,rec124,2020-04-03 08:29:00+00:00,handSanitizer,40.0
2245,rec124,2020-04-03 08:29:00+00:00,respirators,80.0
2246,rec124,2020-04-03 08:29:00+00:00,gowns,160.0
2248,rec124,2020-04-03 08:29:00+00:00,disinfectingWipes,500.0
2251,rec125,2020-04-03 08:31:00+00:00,faceShields,380.0
2252,rec125,2020-04-03 08:31:00+00:00,thermometers,357.0
2259,rec125,2020-04-03 08:31:00+00:00,nitrileGloves,357.0
2262,rec125,2020-04-03 08:31:00+00:00,handSanitizer,357.0
2263,rec125,2020-04-03 08:31:00+00:00,respirators,1080.0
2264,rec125,2020-04-03 08:31:00+00:00,gowns,1080.0
2266,rec125,2020-04-03 08:31:00+00:00,disinfectingWipes,238.0
2269,rec126,2020-04-03 08:31:00+00:00,faceShields,380.0
2270,rec126,2020-04-03 08:31:00+00:00,thermometers,357.0
2277,rec126,2020-04-03 08:31:00+00:00,nitrileGloves,357.0
2280,rec126,2020-04-03 08:31:00+00:00,handSanitizer,357.0
2281,rec126,2020-04-03 08:31:00+00:00,respirators,1080.0
2282,rec126,2020-04-03 08:31:00+00:00,gowns,1080.0
2284,rec126,2020-04-03 08:31:00+00:00,disinfectingWipes,238.0
2288,rec127,2020-04-03 08:32:00+00:00,thermometers,100.0
2291,rec127,2020-04-03 08:32:00+00:00,surgicalMasks,500.0
2294,rec127,2020-04-03 08:32:00+00:00,handmadeMasks,250.0
2295,rec127,2020-04-03 08:32:00+00:00,nitrileGloves,500.0
2298,rec127,2020-04-03 08:32:00+00:00,handSanitizer,300.0
2302,rec127,2020-04-03 08:32:00+00:00,disinfectingWipes,200.0
2305,rec128,2020-04-03 08:33:00+00:00,faceShields,500.0
2306,rec128,2020-04-03 08:33:00+00:00,thermometers,20.0
2310,rec128,2020-04-03 08:33:00+00:00,disposableBooties,500.0
2316,rec128,2020-04-03 08:33:00+00:00,handSanitizer,100.0
2317,rec128,2020-04-03 08:33:00+00:00,respirators,500.0
2318,rec128,2020-04-03 08:33:00+00:00,gowns,500.0
2320,rec128,2020-04-03 08:33:00+00:00,disinfectingWipes,50.0
2323,rec129,2020-04-03 08:34:00+00:00,faceShields,60.0
2324,rec129,2020-04-03 08:34:00+00:00,thermometers,12.0
2330,rec129,2020-04-03 08:34:00+00:00,handmadeMasks,30.0
2331,rec129,2020-04-03 08:34:00+00:00,nitrileGloves,200.0
2334,rec129,2020-04-03 08:34:00+00:00,handSanitizer,50.0
2335,rec129,2020-04-03 08:34:00+00:00,respirators,200.0
2336,rec129,2020-04-03 08:34:00+00:00,gowns,200.0
2338,rec129,2020-04-03 08:34:00+00:00,disinfectingWipes,50.0
2341,rec130,2020-04-03 08:34:00+00:00,faceShields,500.0
2346,rec130,2020-04-03 08:34:00+00:00,disposableBooties,1000.0
2348,rec130,2020-04-03 08:34:00+00:00,handmadeMasks,250.0
2352,rec130,2020-04-03 08:34:00+00:00,handSanitizer,200.0
2353,rec130,2020-04-03 08:34:00+00:00,respirators,1000.0
2354,rec130,2020-04-03 08:34:00+00:00,gowns,1000.0
2356,rec130,2020-04-03 08:34:00+00:00,disinfectingWipes,1000.0
2359,rec131,2020-04-03 08:36:00+00:00,faceShields,2000.0
2360,rec131,2020-04-03 08:36:00+00:00,thermometers,2000.0
2364,rec131,2020-04-03 08:36:00+00:00,disposableBooties,5000.0
2370,rec131,2020-04-03 08:36:00+00:00,handSanitizer,5000.0
2371,rec131,2020-04-03 08:36:00+00:00,respirators,20000.0
2372,rec131,2020-04-03 08:36:00+00:00,gowns,5000.0
2374,rec131,2020-04-03 08:36:00+00:00,disinfectingWipes,5000.0
2377,rec132,2020-04-03 08:37:00+00:00,faceShields,100.0
2378,rec132,2020-04-03 08:37:00+00:00,thermometers,6.0
2382,rec132,2020-04-03 08:37:00+00:00,disposableBooties,300.0
2389,rec132,2020-04-03 08:37:00+00:00,respirators,100.0
2390,rec132,2020-04-03 08:37:00+00:00,gowns,300.0
2399,rec133,2020-04-03 08:38:00+00:00,surgicalMasks,100.0
2402,rec133,2020-04-03 08:38:00+00:00,handmadeMasks,50.0
2403,rec133,2020-04-03 08:38:00+00:00,nitrileGloves,200.0
2408,rec133,2020-04-03 08:38:00+00:00,gowns,30.0
2413,rec134,2020-04-03 08:39:00+00:00,faceShields,600.0
2420,rec134,2020-04-03 08:39:00+00:00,handmadeMasks,300.0
2421,rec134,2020-04-03 08:39:00+00:00,nitrileGloves,700.0
2424,rec134,2020-04-03 08:39:00+00:00,handSanitizer,2.0
2425,rec134,2020-04-03 08:39:00+00:00,respirators,504.0
2426,rec134,2020-04-03 08:39:00+00:00,gowns,504.0
2431,rec135,2020-04-03 08:39:00+00:00,faceShields,600.0
2439,rec135,2020-04-03 08:39:00+00:00,nitrileGloves,700.0
2443,rec135,2020-04-03 08:39:00+00:00,respirators,504.0
2444,rec135,2020-04-03 08:39:00+00:00,gowns,504.0
2457,rec136,2020-04-03 08:39:00+00:00,nitrileGloves,100.0
2460,rec136,2020-04-03 08:39:00+00:00,handSanitizer,10.0
2461,rec136,2020-04-03 08:39:00+00:00,respirators,100.0
2464,rec136,2020-04-03 08:39:00+00:00,disinfectingWipes,10.0
2467,rec137,2020-04-03 08:41:00+00:00,faceShields,40.0
2478,rec137,2020-04-03 08:41:00+00:00,handSanitizer,24.0
2479,rec137,2020-04-03 08:41:00+00:00,respirators,60.0
2480,rec137,2020-04-03 08:41:00+00:00,gowns,40.0
2482,rec137,2020-04-03 08:41:00+00:00,disinfectingWipes,12.0
2485,rec138,2020-04-03 08:41:00+00:00,faceShields,250.0
2497,rec138,2020-04-03 08:41:00+00:00,respirators,1800.0
2498,rec138,2020-04-03 08:41:00+00:00,gowns,400.0
2503,rec139,2020-04-03 08:42:00+00:00,faceShields,25.0
2511,rec139,2020-04-03 08:42:00+00:00,nitrileGloves,100.0
2514,rec139,2020-04-03 08:42:00+00:00,handSanitizer,3.0
2515,rec139,2020-04-03 08:42:00+00:00,respirators,25.0
2516,rec139,2020-04-03 08:42:00+00:00,gowns,50.0
2518,rec139,2020-04-03 08:42:00+00:00,disinfectingWipes,4.0
2521,rec140,2020-04-03 08:42:00+00:00,faceShields,30.0
2522,rec140,2020-04-03 08:42:00+00:00,thermometers,5.0
2533,rec140,2020-04-03 08:42:00+00:00,respirators,30.0
2539,rec141,2020-04-03 08:42:00+00:00,faceShields,200.0
2551,rec141,2020-04-03 08:42:00+00:00,respirators,200.0
2558,rec142,2020-04-03 08:44:00+00:00,thermometers,12.0
2569,rec142,2020-04-03 08:44:00+00:00,respirators,300.0
2575,rec143,2020-04-03 08:44:00+00:00,faceShields,50.0
2576,rec143,2020-04-03 08:44:00+00:00,thermometers,2.0
2582,rec143,2020-04-03 08:44:00+00:00,handmadeMasks,50.0
2583,rec143,2020-04-03 08:44:00+00:00,nitrileGloves,500.0
2586,rec143,2020-04-03 08:44:00+00:00,handSanitizer,30.0
2587,rec143,2020-04-03 08:44:00+00:00,respirators,300.0
2588,rec143,2020-04-03 08:44:00+00:00,gowns,100.0
2590,rec143,2020-04-03 08:44:00+00:00,disinfectingWipes,24.0
2594,rec144,2020-04-03 08:44:00+00:00,thermometers,100.0
2597,rec144,2020-04-03 08:44:00+00:00,surgicalMasks,1000.0
2606,rec144,2020-04-03 08:44:00+00:00,gowns,100.0
2622,rec145,2020-04-03 08:45:00+00:00,handSanitizer,9.0
2626,rec145,2020-04-03 08:45:00+00:00,disinfectingWipes,5.0
2629,rec146,2020-04-03 08:46:00+00:00,faceShields,20.0
2630,rec146,2020-04-03 08:46:00+00:00,thermometers,30.0
2634,rec146,2020-04-03 08:46:00+00:00,disposableBooties,200.0
